Brand,Name,Category,Colors,Price,Sizes,Count_Sizes,Color_Name,product_Code,Review,Rating,Features,Comfort
Woodland,Lgrey Sneaker For Men,Men,2.0,4 587,3.0,"['43', '44', '45']",LGREY,FGC0510R2002A,NA,NA,"Sleek construction and suede upper gives this lgrey sneaker a modern look. The sneaker for men is set on a chunky outsole, has mesh detail that keeps the shoe breathable, webbed eyelets, pull tab on rear, cushioned collar and tongue, and woodland branding on side and rear.
Material:-
Suede",Suede
Woodland,Black Sneakers For Men,Men,2.0,2 021,5.0,"['40', '41', '43', '44', '45']",BLACK,FGC0Y9039162A,NA,NA,"Memory foam puts the perfect blend of cushioning and support under every stride with equal weight distribution in this black sneaker for men. The woodsport sneaker has mesh PU upper that keeps the sneaker airy and breathable and molded EVA outsole with moderate tread on it. The lace-up sneakers also have padded ankles and tongue and a pull tab on rear.
Material :-
Mesh PU
Outsole - EVA
Insole - Memory foam",Mesh PU Outsole - EVA Insole - Memory foam
Woodland,Navy Sneaker For Men,Men,3.0,1 684,1.0,['40'],NAVY,FGC0Z7040132A,NA,NA,"Comfortable Navy sneaker built with polyurethane upper has mesh detail that keeps the sneaker airy and breathable. The Woodland sneaker for men has lace-up style, is set on molded Eva outsole and memory foam insole that gives all day comfort and stability. The cushioned collar gives good support to ankles and the traction on the outsole with the memory foam insole makes it a good walking shoe.
Material :-
Polyurethane
EVA outsole
Memory foam insole",Polyurethane EVA outsole Memory foam insole
Woodland,Woodland Rblue High Ankle Sneakers,Men,3.0,2 250,2.0,"['40', '41']",RBLUE,FGC051019021A,NA,NA,Step out in this rblue colored high-ankle sneakers with lace loops details. The grooved rubber outsole has moderate tread making it ideal for walks through cities and parks. Cushioning around ankles provides support.,
Woodland,Navy Sneaker For Men,Men,3.0,1 634,3.0,"['40', '41', '44']",NAVY,FGC0Y9040762A,NA,NA,"Breathable sneaker in navy is made polyurethane and features mesh detail on it that keeps the shoe airy. The lace-up shoes come in a round toe silhouette, is set on EVA & TPU outsole, and has memory foam insole that takes the shape of your foot and puts comfort under every step. The casual shoe for men by Woodland also features arched heel support, and mild cushioning on collar. Mesh on the shoe keeps it ventilated and breathable, keeping your feet cool and making them ideal summer shoes.
Material :-
Mesh PU
Outsole - EVA & TPU
Insole - Memory foam",Mesh PU Outsole - EVA & TPU Insole - Memory foam
Woodland,Woodland DNAVY Casual Shoes,Men,3.0,3 795,1.0,['42'],DNAVY,FGC0GF0R6821Z,NA,NA,"A trendy pair of casual low ankle shoes from Woodland. Crafted out of durable and long lasting milled nubuck and lace-loop details gives the shoe a very trendy look. The EVA sole has moderate tread and the insole sheet provides comfort to feet.
Product Features:
EVA sole
Full insole",EVA sole Full insole
Woodland,Grey/Red Sneakers For Men,Men,3.0,1 751,4.0,"['40', '41', '44', '45']",GREY/RED,FGC0Y9040902A,NA,NA,"Mid-top grey/red casual sneakers is crafted from mesh polyurethane and comes in a lace-up style. The incredibly trendy casual sneakers feature a cushioned collar and tongue, Woodsport branding on sides and contrasting color accents that enhances its appearance. The shoe is set on a flexible EVA chunky sole with moderate traction on it and fabric insole that provides for a cushioned foot bed and makes the shoe comfortable for long wearing hours.
Material:
Mesh PU
Outsole - EVA
Insole - Fabric",Mesh PU Outsole - EVA Insole - Fabric
Woodland,Navy Sneaker For Men,Men,3.0,2 595,2.0,"['44', '45']",NAVY,FGC0Y9040372A,NA,NA,"Contrast stitching breaks up the slick styling of this navy sneaker fitted with rubber and phylon outsole. The Mesh and PU upper keeps the sneaker breathable and the fabric foam insole provides great comfort.
Material :-
Mesh PU",Mesh PU
Woodland,Grey Casual Sneakers For Men,Men,1.0,5 937,4.0,"['41', '42', '43', '44']",GREY,FGC0180T0592A,NA,NA,"Grey Casual sneaker for men is made from premium leather and features a causal lace-up style, mesh tongue, durable outsole with lugs and a moderate tread on them. The round toe graffiti sneakers with perforation details on it will make you stand out.
Product Features:
Leather
Lace-up
Round toe",Leather Lace-up Round toe
Woodland,Navy Sneaker For Men,Men,2.0,1 684,5.0,"['40', '41', '42', '43', '44']",NAVY,FGC0Z7040082A,NA,NA,"Memory foam cushioning gives support and streamlined comfort to these navy sneakers for men that keeps you going for miles. The sneaker for men features a polyurethane upper, punched eyelets, pull tab on rear and is set on flexible EVA outsole.
Material :-
Polyurethane
Outsole - EVA
Insole - Memory foam",Polyurethane Outsole - EVA Insole - Memory foam
Woodland,Blue Sneakers For Men,Men,3.0,2 250,1.0,['41'],BLUE,FGC0H40U8422A,NA,NA,"Mid high-top sneakers in blue are made from breathable fabric and come in a lace-up style. The chunky sole is comfortable to wear all day long, cushioned collars and the tongue provide comfort and protect feet from lace pressure.
Features:
Fabric
Round toe
Lace up style
Chunky sole",Fabric Round toe Lace up style Chunky sole
Woodland,White Sneaker For Men,Men,2.0,2 075,3.0,"['40', '41', '44']",WHITE,FGC0Y9040772A,NA,NA,"Woodland's white sneaker combines comfort and performance in this distinctively sole. The mesh PU upper keeps the sneaker lightweight and breathable and the EVA & TPU outsole keeps the casual shoe flexible. Memory foam insole gives an even distribution of balance and takes your feet shape, and provides cushioning to each part of your feet. The sneaker for men is ideal for everyday casual wear.
Material :-
Mesh PU
Outsole - EVA & TPU
Insole - Memory foam",Mesh PU Outsole - EVA & TPU Insole - Memory foam
Woodland,Black Sneakers For Men,Men,3.0,1 549,0.0,[],BLACK,FGC0Z7041592A,NA,NA,"Memory foam insole gives stability under every step in a black sneaker made from polyurethane upper with mesh detail and flexible EVA outsole. The sneaker for men features classic lace-up style, cushioned collars, arched heel ,and is finished with Woodland branding on side and on tongue.
Material :-
Polyurethane
EVA outsole
Memory foam insole",Polyurethane EVA outsole Memory foam insole
Woodland,Navy Canvas Sneaker For Men,Men,3.0,1 293,4.0,"['40', '41', '43', '45']",NAVY,FGC031039102A,NA,NA,"Navy casual sneaker from Woodland is crafted from durable canvas. The canvas shoes feature a casual lacing system with rust free metal eyelets, round toe silhouette and is set on a flexible rubber sole. Moderate traction on the outsole and fabric foam insole makes the shoe ideal for casual walks through cities and parks.
Material :-
Canvas
Outsole - Rubber
Insole - Fabric Foam",Canvas Outsole - Rubber Insole - Fabric Foam
Woodland,Navy Casual Sneakers,Men,1.0,1 350,2.0,"['39', '40']",NAVY,FGC0H40W7082A,NA,NA,"Regular wear casual sneakers are designed from fabric and features a round toe, a lace-up front fastening and a flat outsole. The fabric upper makes the sneakers breathable and lightweight.
Product Features:
Fabric upper
Lace-up style
Round-toe",Fabric upper Lace-up style Round-toe
Woodland,Black Sneakers For Men,Men,3.0,2 012,1.0,['40'],BLACK,FGC0DN032122A,NA,NA,"Lightweight and comfortable sneakers in black in lace up style has mesh details on it that keeps the shoe ventilated and gives it a very trendy look. The EVA outsole has moderate tread making the casual shoes perfect for long walks through cities, parks and airports. The shoes also feature arched heel support, cushioned collars and tongue that protects feet from lacing pressure. Blue accents adds to the aesthetics of the shoe.
Product Features:
Mesh
Cushioned collar and tongue",Mesh Cushioned collar and tongue
Woodland,White Sports Shoe For Men,Men,3.0,2 795,2.0,"['40', '41']",WHITE,FGC0Z7041622A,NA,NA,"Boasting a trendy aesthetic, the white sports shoe from Wood sports is ideal for gym to outdoor runs. The PU and mesh upper keeps the shoes ventilated and breathable, while the EVA sole and mesh foam insole offer unrivalled comfort. The lace-up sneaker also features padding on collar and tongue, arched heel, rear pull tab, and is finished with Wood sports branding on tongue.
Material :-
PU
EVA Sole
Mesh Foam Insole",PU EVA Sole Mesh Foam Insole
Woodland,Navy/White Mesh Pu Mens Sports Shoe,Men,3.0,1 886,2.0,"['43', '45']",NAVY/WHITE,FGC0Y9040952A,NA,NA,"This pair of menâs sports shoes in navy and white is designed to offer maximum, ease, style and comfort. The pair features high-quality mesh upper for a soft feel and grip, lace closure and a TPR sole for enhanced support and stability. The footbed, made out of memory foam, promises greater cushioning. Light-weight and durable, this one will help keep your energy levels intact while you indulge in sports.",
Woodland,Grey Sneakers For Men,Men,2.0,2 021,3.0,"['41', '42', '44']",GREY,FGC0Z7045232A,NA,NA,"Bright Woodsports branding adds a attractive appeal to this grey sneaker for men. Designed from polyurethane ,the sneaker features mesh detail on upper that keeps it breathable, is set on rubber/phylon arch supporting sole and has memory foam insole that takes the shape of your foot and provides maximum comfort.
Material :-
Polyurethane
Rubber + Phylon Outsole
Memory foam insole",Polyurethane Rubber + Phylon Outsole Memory foam insole
Woodland,Red/Navy Sneaker For Men,Men,4.0,1 563,1.0,['40'],RED/NAVY,FGC0Y9032772A,NA,NA,"Striking sneaker in red/navy features mesh PU upper and rubber/phylon outsole . The lace-up shoes come in a round toe silhouette, is set on rubber outsole, and has fabric foam insole that adds cushioning and comfort. The cord loops on rear makes it easier to pull your shoe on and off and the moderate tread on outsole makes the shoe ideal for casual walks.
Material:-
Mesh PU
Outsole: Rubber/Phylon
Insole: Fabric Foam",Mesh PU Outsole: Rubber/Phylon Insole: Fabric Foam
Woodland,Black High-Top Sneaker For Men,Men,2.0,1 800,1.0,['39'],BLACK,FGC0H4020401A,NA,NA,"High-top casual sneaker in black from Woodland have been made from a breathable fabric and come in a cushioned comfort fit. Featuring a TPR outsole that has a moderate tread on it and an 8m of polyurethane foam insole gives excellent insulation and compression to feet.
Product Features:
Fabric
TPR Sole
PU Foam insole
Cushioned collar and tongue",Fabric TPR Sole PU Foam insole Cushioned collar and tongue
Woodland,Grey Sneaker For Men,Men,2.0,2 021,3.0,"['42', '43', '44']",GREY,FGC0Y9039172A,NA,NA,"Grey sneaker has a silhouette that will turn heads, featuring a mesh PU upper the sneaker for men is set on a contoured rubber phylon outsole that has lugs on it. The sneaker has memory foam insole that takes the shape of your feet and puts comfort under every stride.
Material :-
Mesh PU
Rubber Phylon Outsole
Memory Foam Insole",Mesh PU Rubber Phylon Outsole Memory Foam Insole
Woodland,Black Slip-On Shoes For Men,Men,2.0,1 211,4.0,"['40', '42', '43', '44']",BLACK,FGC0Z7041652A,NA,NA,"Stretchy goring on sides gives an easy entry into this minimalist-cut slip-on shoe crafted with EVA outsole and a PU upper. The black slip-on shoe for men also features fabric insole for added comfort and is finished with Woodland branding on upper.
Material :-
PU
Outsole - EVA
Insole - fabric",PU Outsole - EVA Insole - fabric
Woodland,Olive Sneakers For Men,Men,3.0,1 684,0.0,[],OLIVE,FGC0Z7039792A,NA,NA,"Casual olive sneaker for men is crafted from abrasion-resistant polyurethane. Simple lacing system with cushioned tongue protects feet from lacing pressure, the molded midsole protects feet from shocks and provides apt cushioning. Rubber outsole on the black shoes has lugs on it that provides grip and stability to the casual sneakers.
Material:
Polyurethane
Outsole - Rubber
Insole - Mesh",Polyurethane Outsole - Rubber Insole - Mesh
Woodland,Grey Casual Sneakers For Men,Men,1.0,4 317,3.0,"['43', '44', '45']",GREY,FGC0C30V0672A,NA,NA,"Lightweight sneaker from Woodland in grey fashioned from superior leather. The shoe features the classic lace-up style with rust-free metal eyelets, round-toe silhouette and mildly cushioned collars. The soft leather adds a unique and style upgrade to the regular sneakers.
Product Features:
Leather
Lace-up
Round toe",Leather Lace-up Round toe
Woodland,Navy Sports Shoe For Men,Men,1.0,4 317,3.0,"['41', '43', '45']",NAVY,FGC0510S0062A,NA,NA,"A breathable and compression fit upper adds to the comfort and street-chic style of a sporty sneaker that is set on a durable outsole with moderate traction on it. The Navy sporty shoe comes in a suede finish, is set on a chunky sole with arched heel support, pull tabs on rear and Woodsports branding on sides.
Product Detail:
Suede",Suede
Woodland,White Slip-On Shoes For Men,Men,2.0,1 549,1.0,['43'],WHITE,FGC0Z7040102A,NA,NA,"A stretch knit collar on polyurethane upper lends optimal comfort to a slip-on sneaker for men. The slip-on sneaker is set on a flexible EVA outsole and has memory foam insole that forms a cushioned foot bed. The versatile white sneaker also features rear pull tab and a bold Woodland branding on upper and be can worn for running errands or casual walks in park and city pavements.
Material :-
Polyurethane
EVA Outsole
Memory foam insole",Polyurethane EVA Outsole Memory foam insole
